benchmark,suite,compiler,iteration,wall_s,time_wall_s,user_s,sys_s,rss_kb,object_bytes
trisolv_i32,polybench_style,RISCV,8,0.015868682,0.010000,0.000000,0.000000,61036,1488
trisolv_i32,polybench_style,RISCV,9,0.015266745,0.010000,0.010000,0.000000,61300,1488
trisolv_i32,polybench_style,RISCV,10,0.014890201,0.010000,0.010000,0.000000,60780,1488
trisolv_i32,polybench_style,RISCV,11,0.014866409,0.010000,0.000000,0.000000,60776,1488
trisolv_i32,polybench_style,RISCV,12,0.015703570,0.010000,0.010000,0.000000,61168,1488
trisolv_i32,polybench_style,RISCV,13,0.016492164,0.010000,0.000000,0.000000,61164,1488
trisolv_i32,polybench_style,RISCV,14,0.014851749,0.010000,0.000000,0.000000,60908,1488
trisolv_i32,polybench_style,RISCV,15,0.015665990,0.010000,0.000000,0.000000,60644,1488
trisolv_i32,polybench_style,RISCV,16,0.014127188,0.010000,0.010000,0.000000,60652,1488
trisolv_i32,polybench_style,RISCV,17,0.015283334,0.010000,0.000000,0.000000,61168,1488
trisolv_i32,polybench_style,RISCV,18,0.014843073,0.010000,0.000000,0.010000,61172,1488
trisolv_i32,polybench_style,RISCV,19,0.015471052,0.010000,0.000000,0.000000,61168,1488
trisolv_i32,polybench_style,RISCV,20,0.014748709,0.010000,0.010000,0.000000,60648,1488
trisolv_i32,polybench_style,RISCV,21,0.014953397,0.010000,0.000000,0.000000,60728,1488
trisolv_i32,polybench_style,RISCV,22,0.014274179,0.010000,0.010000,0.000000,61036,1488
trisolv_i32,polybench_style,RISCV,23,0.018359271,0.010000,0.000000,0.000000,60780,1488
trisolv_i32,polybench_style,RISCV,24,0.017323604,0.010000,0.000000,0.000000,60632,1488
trisolv_i32,polybench_style,RISCV,25,0.015599024,0.010000,0.010000,0.000000,61288,1488
trisolv_i32,polybench_style,RISCV,26,0.015274010,0.010000,0.010000,0.000000,60916,1488
trisolv_i32,polybench_style,RISCV,27,0.014663249,0.010000,0.000000,0.000000,61032,1488
trisolv_i32,polybench_style,RISCV,28,0.014416781,0.010000,0.010000,0.000000,60400,1488
trisolv_i32,polybench_style,RISCV,29,0.014179292,0.010000,0.010000,0.000000,60396,1488
